customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01251,Female,0,Yes,No,58,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),60.38,3574.55,0
CUST-01252,Male,0,No,No,71,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.99,5881.41,0
CUST-01253,Female,0,Yes,Yes,19,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,20.47,457.79,0
CUST-01254,Male,1,Yes,No,62,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,99.03,6208.64,0
CUST-01255,Female,0,Yes,No,53,Yes,Fiber optic,Yes,Yes,One year,Yes,Credit card (automatic),71.66,3802.21,0
CUST-01256,Male,0,Yes,No,56,Yes,DSL,Yes,No internet service,One year,Yes,Bank transfer (automatic),45.82,2652.59,0
CUST-01257,Female,0,Yes,No,40,Yes,Fiber optic,Yes,No internet service,One year,Yes,Credit card (automatic),24.16,935.32,0
CUST-01258,Male,0,Yes,No,2,Yes,No,No internet service,No internet service,Two year,No,Electronic check,34.25,0.0,0
CUST-01259,Female,0,Yes,No,5,Yes,DSL,No internet service,No,Two year,No,Electronic check,107.5,459.78,0
CUST-01260,Female,0,No,No,4,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,86.6,313.02,1
CUST-01261,Female,0,No,No,4,Yes,Fiber optic,Yes,No,Two year,No,Credit card (automatic),42.99,198.68,0
CUST-01262,Male,1,No,Yes,53,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.56,1243.94,1
CUST-01263,Male,0,Yes,No,46,Yes,DSL,Yes,No,One year,No,Electronic check,87.06,3970.97,0
CUST-01264,Male,0,No,No,48,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),75.24,3549.05,0
CUST-01265,Male,0,No,No,8,Yes,Fiber optic,No internet service,No,Two year,Yes,Electronic check,58.45,434.95,0
CUST-01266,Male,0,Yes,Yes,19,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,54.36,1099.98,0
CUST-01267,Female,0,Yes,No,60,No,DSL,No internet service,Yes,One year,No,Mailed check,39.68,2398.68,0
CUST-01268,Male,1,No,No,34,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),84.96,2859.79,0
CUST-01269,Male,0,No,No,49,Yes,Fiber optic,Yes,No,One year,No,Credit card (automatic),115.07,5699.45,1
CUST-01270,Female,1,No,No,61,Yes,DSL,No internet service,No,One year,Yes,Electronic check,35.57,2171.05,0
CUST-01271,Male,0,Yes,No,16,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,77.71,1250.04,0
CUST-01272,Female,0,No,No,2,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),60.42,177.98,1
CUST-01273,Female,0,Yes,Yes,31,Yes,No,No internet service,No,Two year,Yes,Electronic check,62.67,1925.64,0
CUST-01274,Male,0,Yes,No,12,Yes,Fiber optic,No internet service,No,One year,No,Credit card (automatic),43.41,566.73,0
CUST-01275,Female,0,No,No,72,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),100.51,7278.97,0
CUST-01276,Male,1,Yes,No,67,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,66.53,4450.23,1
CUST-01277,Male,1,No,Yes,13,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Mailed check,72.34,870.61,0
CUST-01278,Female,0,No,Yes,10,Yes,DSL,No internet service,Yes,Month-to-month,No,Electronic check,48.48,485.43,1
CUST-01279,Female,0,No,Yes,55,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,36.18,2046.76,0
CUST-01280,Female,0,No,No,66,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),26.59,1795.93,0
CUST-01281,Male,1,No,No,28,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,89.41,2588.99,1
CUST-01282,Male,0,No,Yes,8,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),37.62,276.44,0
CUST-01283,Female,0,No,No,66,Yes,Fiber optic,Yes,Yes,One year,No,Bank transfer (automatic),87.01,5781.63,0
CUST-01284,Female,0,No,Yes,24,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card (automatic),57.04,1318.65,1
CUST-01285,Female,0,No,No,41,Yes,DSL,Yes,No internet service,One year,Yes,Electronic check,59.58,2452.86,0
CUST-01286,Male,0,Yes,Yes,8,Yes,Fiber optic,No internet service,No,Two year,Yes,Credit card (automatic),64.92,574.63,0
CUST-01287,Male,0,Yes,No,39,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),54.77,2181.35,0
CUST-01288,Male,1,Yes,No,24,Yes,DSL,No internet service,Yes,Two year,Yes,Electronic check,28.06,678.59,0
CUST-01289,Male,0,No,Yes,4,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Electronic check,48.96,182.44,1
CUST-01290,Female,0,No,No,10,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),84.37,793.96,1
CUST-01291,Male,0,No,No,58,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,84.58,4894.35,1
CUST-01292,Female,0,Yes,No,37,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,46.62,1659.43,0
CUST-01293,Female,1,Yes,No,71,Yes,Fiber optic,No internet service,Yes,One year,Yes,Credit card (automatic),64.01,4527.55,0
CUST-01294,Female,0,No,No,4,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,37.34,59.05,0
CUST-01295,Male,0,Yes,No,47,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,39.04,1768.95,0
CUST-01296,Male,0,No,No,17,Yes,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),20.3,387.74,1
CUST-01297,Male,0,No,No,69,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.67,7466.3,0
CUST-01298,Male,0,No,No,36,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Electronic check,39.07,1392.08,0
CUST-01299,Male,0,No,No,59,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.75,2407.49,0
CUST-01300,Female,0,No,No,47,Yes,DSL,No,No,Two year,No,Bank transfer (automatic),45.96,2170.06,0
CUST-01301,Male,0,No,Yes,27,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),30.74,853.0,0
CUST-01302,Male,1,Yes,No,68,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.93,5588.91,0
CUST-01303,Female,0,No,Yes,39,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,25.51,928.05,0
CUST-01304,Female,0,Yes,Yes,44,Yes,Fiber optic,No,Yes,Two year,Yes,Credit card (automatic),31.42,1260.33,0
CUST-01305,Female,0,No,No,61,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,82.48,4980.44,0
CUST-01306,Male,1,No,Yes,57,Yes,Fiber optic,Yes,Yes,One year,Yes,Credit card (automatic),51.97,2954.57,0
CUST-01307,Female,1,No,No,66,Yes,No,No,No,Two year,No,Electronic check,88.79,5908.15,0
CUST-01308,Female,0,Yes,No,55,Yes,No,No,Yes,One year,Yes,Mailed check,73.74,4067.42,0
CUST-01309,Female,0,No,Yes,39,No,Fiber optic,No,No,Month-to-month,No,Electronic check,43.6,1727.12,0
CUST-01310,Male,0,Yes,Yes,39,Yes,Fiber optic,No,Yes,Two year,No,Mailed check,83.08,3195.28,0
CUST-01311,Male,1,Yes,No,32,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,29.63,944.62,0
CUST-01312,Female,0,Yes,No,5,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.64,361.47,0
CUST-01313,Male,1,No,No,18,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),61.71,1073.0,0
CUST-01314,Female,0,Yes,No,39,Yes,DSL,Yes,No,Two year,Yes,Electronic check,44.79,1693.33,0
CUST-01315,Male,0,Yes,Yes,58,Yes,DSL,No,No internet service,Two year,No,Electronic check,78.4,4535.87,0
CUST-01316,Male,0,No,No,58,Yes,DSL,No,Yes,Month-to-month,No,Credit card (automatic),105.13,6130.6,0
CUST-01317,Male,1,Yes,No,47,Yes,No,No,No,Two year,No,Mailed check,117.89,5495.58,0
CUST-01318,Male,0,Yes,No,40,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.78,3140.79,0
CUST-01319,Female,0,No,No,12,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,58.47,769.39,0
CUST-01320,Female,1,No,No,44,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,40.52,1756.91,0
CUST-01321,Female,0,No,No,52,Yes,No,No internet service,No,Month-to-month,No,Electronic check,43.71,2273.28,0
CUST-01322,Male,0,Yes,No,41,No,DSL,Yes,No,One year,No,Bank transfer (automatic),65.95,2698.66,0
CUST-01323,Female,0,Yes,No,62,Yes,DSL,No,No internet service,Month-to-month,Yes,Mailed check,54.73,3383.87,0
CUST-01324,Male,0,Yes,Yes,26,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.38,2927.3,1
CUST-01325,Female,0,Yes,No,37,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,54.83,2044.0,0
CUST-01326,Female,0,Yes,No,59,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,55.34,3186.55,1
CUST-01327,Male,0,No,No,6,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Electronic check,56.35,414.52,0
CUST-01328,Male,0,Yes,No,4,Yes,DSL,Yes,No,Two year,No,Credit card (automatic),101.66,420.38,0
CUST-01329,Male,0,Yes,No,44,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,83.08,3636.84,0
CUST-01330,Male,1,Yes,Yes,57,Yes,No,Yes,Yes,Two year,Yes,Electronic check,79.42,4594.41,0
CUST-01331,Male,0,Yes,Yes,30,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,51.41,1503.37,0
CUST-01332,Male,1,Yes,No,22,Yes,Fiber optic,Yes,Yes,One year,No,Electronic check,99.79,2281.17,1
CUST-01333,Male,1,Yes,No,41,Yes,DSL,Yes,No,Two year,Yes,Electronic check,21.84,900.11,1
CUST-01334,Female,0,Yes,Yes,9,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,105.08,996.0,0
CUST-01335,Female,1,No,No,31,Yes,DSL,No internet service,No,One year,Yes,Electronic check,69.27,2300.75,0
CUST-01336,Female,0,No,Yes,52,Yes,DSL,No,No,Month-to-month,No,Credit card (automatic),57.83,3016.16,0
CUST-01337,Male,0,No,No,29,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,67.72,1959.04,0
CUST-01338,Female,0,Yes,No,38,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),84.74,3166.77,0
CUST-01339,Female,1,Yes,No,30,Yes,Fiber optic,Yes,No internet service,Two year,No,Electronic check,19.28,572.37,1
CUST-01340,Female,0,No,No,1,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,105.16,53.35,1
CUST-01341,Female,0,Yes,No,11,Yes,DSL,No internet service,Yes,Two year,Yes,Credit card (automatic),62.67,680.02,0
CUST-01342,Female,0,No,No,38,Yes,DSL,No internet service,No,Two year,Yes,Credit card (automatic),52.3,2132.13,0
CUST-01343,Female,1,No,No,65,Yes,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.82,2074.28,1
CUST-01344,Female,0,No,No,12,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),61.95,715.72,0
CUST-01345,Male,0,Yes,Yes,45,No,DSL,No internet service,Yes,One year,Yes,Credit card (automatic),67.63,3032.86,0
CUST-01346,Male,0,Yes,No,26,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),58.36,1496.77,0
CUST-01347,Female,0,No,No,16,Yes,DSL,No internet service,Yes,Month-to-month,No,Electronic check,85.87,1426.34,1
CUST-01348,Male,0,No,No,59,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,60.09,3540.8,0
CUST-01349,Male,0,No,No,63,Yes,Fiber optic,Yes,No internet service,One year,Yes,Bank transfer (automatic),114.14,7271.26,0
CUST-01350,Female,0,Yes,Yes,34,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),77.93,2633.82,1
CUST-01351,Male,0,No,No,69,Yes,DSL,Yes,No,One year,Yes,Bank transfer (automatic),98.75,6801.17,0
CUST-01352,Female,0,No,No,29,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,28.94,794.42,1
CUST-01353,Male,1,No,No,70,Yes,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),57.73,4021.93,0
CUST-01354,Male,0,Yes,Yes,62,Yes,Fiber optic,No internet service,No,Two year,No,Mailed check,51.68,3117.48,0
CUST-01355,Male,0,No,No,27,No,Fiber optic,No,No internet service,Two year,Yes,Bank transfer (automatic),74.95,1917.16,0
CUST-01356,Female,0,No,No,59,Yes,DSL,No internet service,No,Month-to-month,No,Electronic check,104.11,6173.72,1
CUST-01357,Female,0,No,No,36,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.83,842.61,0
CUST-01358,Female,0,No,No,21,Yes,Fiber optic,Yes,No internet service,One year,Yes,Mailed check,25.26,550.76,1
CUST-01359,Male,0,No,No,67,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,103.03,6877.99,0
CUST-01360,Female,0,No,No,19,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),39.29,793.49,0
CUST-01361,Male,0,Yes,No,67,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),84.88,5600.79,0
CUST-01362,Male,1,No,No,63,Yes,DSL,Yes,No,One year,No,Electronic check,72.29,4584.18,0
CUST-01363,Female,0,Yes,No,16,No,DSL,No internet service,No,Month-to-month,No,Credit card (automatic),101.29,1637.22,1
CUST-01364,Female,0,Yes,No,11,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),30.51,353.74,0
CUST-01365,Female,0,No,Yes,21,Yes,DSL,Yes,No internet service,Month-to-month,No,Electronic check,30.98,706.77,0
CUST-01366,Male,0,Yes,Yes,16,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,73.68,1182.39,1
CUST-01367,Female,0,Yes,No,9,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,112.64,891.37,0
CUST-01368,Male,0,Yes,Yes,64,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.5,3830.46,1
CUST-01369,Male,0,Yes,No,21,Yes,DSL,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),50.69,1080.47,1
CUST-01370,Female,0,No,No,49,Yes,DSL,No internet service,Yes,Two year,No,Electronic check,78.67,3842.6,0
CUST-01371,Female,0,No,No,13,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),111.04,1401.43,0
CUST-01372,Male,0,No,No,63,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),101.69,6388.42,0
CUST-01373,Male,0,Yes,Yes,46,Yes,DSL,Yes,Yes,Two year,No,Bank transfer (automatic),117.55,5480.2,0
CUST-01374,Female,0,Yes,Yes,28,Yes,DSL,No internet service,No internet service,One year,Yes,Credit card (automatic),20.26,521.28,0
CUST-01375,Female,0,No,Yes,35,Yes,Fiber optic,Yes,No internet service,One year,No,Credit card (automatic),29.29,938.13,0
CUST-01376,Male,0,Yes,No,51,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,78.95,3953.04,1
CUST-01377,Female,1,No,No,6,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),100.06,598.6,0
CUST-01378,Male,0,No,Yes,28,Yes,DSL,No internet service,No internet service,One year,Yes,Credit card (automatic),46.52,1386.1,0
CUST-01379,Male,0,Yes,Yes,10,Yes,DSL,No internet service,No,One year,No,Electronic check,41.92,529.44,0
CUST-01380,Male,0,No,No,32,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card (automatic),96.7,3126.91,0
CUST-01381,Female,0,Yes,No,5,Yes,DSL,No,No internet service,Month-to-month,Yes,Electronic check,23.64,69.14,0
CUST-01382,Male,0,No,No,31,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Mailed check,54.94,1659.39,0
CUST-01383,Male,0,Yes,No,50,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),68.58,3472.79,0
CUST-01384,Female,0,Yes,No,57,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),74.03,4286.29,0
CUST-01385,Male,0,No,Yes,25,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),90.86,2239.4,0
CUST-01386,Male,0,Yes,No,45,Yes,No,Yes,Yes,Two year,Yes,Mailed check,53.48,2477.82,0
CUST-01387,Female,0,No,No,28,No,No,No internet service,No,Two year,No,Bank transfer (automatic),79.27,2208.08,0
CUST-01388,Female,0,No,No,3,Yes,Fiber optic,Yes,No internet service,One year,Yes,Bank transfer (automatic),76.54,265.33,1
CUST-01389,Female,0,Yes,Yes,12,No,No,No,No internet service,Month-to-month,No,Mailed check,72.76,930.39,0
CUST-01390,Female,0,Yes,No,38,Yes,DSL,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),82.05,3043.81,0
CUST-01391,Female,0,Yes,No,14,Yes,DSL,Yes,No internet service,Month-to-month,No,Credit card (automatic),43.94,637.73,0
CUST-01392,Female,0,Yes,No,28,Yes,DSL,Yes,Yes,One year,No,Electronic check,26.46,812.31,0
CUST-01393,Female,0,Yes,No,28,Yes,DSL,Yes,Yes,One year,No,Mailed check,29.93,810.01,1
CUST-01394,Female,0,No,No,31,Yes,DSL,Yes,No internet service,Two year,No,Electronic check,40.46,1201.43,0
CUST-01395,Male,0,Yes,No,1,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),68.02,92.76,0
CUST-01396,Male,0,Yes,No,46,Yes,DSL,No,Yes,One year,Yes,Electronic check,102.04,4700.51,0
CUST-01397,Female,0,Yes,No,21,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,88.13,1834.36,0
CUST-01398,Male,0,No,No,26,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,96.9,2519.29,0
CUST-01399,Male,0,No,No,66,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,53.1,3421.09,1
CUST-01400,Female,0,No,No,55,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,58.47,3236.07,0
CUST-01401,Female,0,Yes,Yes,20,Yes,Fiber optic,Yes,No internet service,Two year,No,Mailed check,57.37,1227.03,0
CUST-01402,Female,0,Yes,No,46,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,37.19,1675.01,0
CUST-01403,Male,0,Yes,No,58,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Electronic check,24.12,1357.54,0
CUST-01404,Female,0,Yes,No,5,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),77.09,394.08,0
CUST-01405,Male,1,No,No,18,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,116.92,2246.85,0
CUST-01406,Female,0,No,No,56,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),34.68,1997.07,1
CUST-01407,Male,0,Yes,No,68,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer (automatic),22.67,1536.85,0
CUST-01408,Female,0,No,No,2,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,95.95,193.88,0
CUST-01409,Male,0,No,No,0,Yes,No,No,No,Month-to-month,Yes,Mailed check,43.26,59.94,1
CUST-01410,Female,1,No,Yes,57,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),100.96,5709.25,0
CUST-01411,Female,0,Yes,Yes,37,Yes,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.39,3301.02,0
CUST-01412,Male,0,Yes,Yes,14,Yes,DSL,Yes,Yes,One year,No,Electronic check,112.57,1520.11,0
CUST-01413,Male,0,Yes,No,33,Yes,Fiber optic,No internet service,No,One year,Yes,Mailed check,58.89,1989.62,0
CUST-01414,Female,0,Yes,No,60,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,84.2,5037.3,1
CUST-01415,Male,0,Yes,No,34,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),64.49,2202.69,1
CUST-01416,Male,0,No,No,63,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.06,5088.84,0
CUST-01417,Female,0,Yes,No,24,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Electronic check,62.96,1545.97,1
CUST-01418,Male,1,No,Yes,23,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,36.86,839.05,1
CUST-01419,Male,0,No,No,11,Yes,DSL,No internet service,No,Month-to-month,No,Electronic check,68.79,864.59,0
CUST-01420,Female,0,Yes,No,17,Yes,No,No,No internet service,One year,No,Credit card (automatic),70.86,1275.56,0
CUST-01421,Male,1,Yes,No,14,Yes,DSL,Yes,Yes,Month-to-month,No,Mailed check,99.06,1321.63,1
CUST-01422,Male,0,No,No,26,Yes,DSL,Yes,No,Two year,No,Credit card (automatic),91.55,2389.87,0
CUST-01423,Female,0,No,No,71,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,84.38,6027.74,0
CUST-01424,Male,0,No,No,59,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),29.34,1708.15,0
CUST-01425,Male,0,No,No,45,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,90.06,4113.32,0
CUST-01426,Female,0,No,No,16,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card (automatic),68.03,1143.21,0
CUST-01427,Male,0,No,No,52,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,107.41,5581.14,0
CUST-01428,Female,0,Yes,Yes,7,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),109.99,818.99,1
CUST-01429,Female,0,No,Yes,26,Yes,No,Yes,No internet service,One year,No,Electronic check,23.52,490.99,0
CUST-01430,Male,1,No,No,45,Yes,DSL,No,No,Two year,Yes,Bank transfer (automatic),100.06,4570.58,0
CUST-01431,Female,0,Yes,Yes,49,Yes,Fiber optic,Yes,No,One year,Yes,Mailed check,21.77,1111.06,0
CUST-01432,Male,0,Yes,No,70,No,Fiber optic,No,Yes,Two year,No,Electronic check,54.72,3776.02,0
CUST-01433,Male,0,No,No,2,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,72.23,157.05,0
CUST-01434,Female,0,No,No,63,Yes,No,No,Yes,Month-to-month,No,Mailed check,32.81,1965.72,0
CUST-01435,Male,0,Yes,No,43,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,92.63,3944.92,0
CUST-01436,Female,0,No,Yes,52,Yes,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,18.84,1034.46,0
CUST-01437,Female,0,No,Yes,23,Yes,DSL,Yes,Yes,Month-to-month,No,Mailed check,34.86,801.14,0
CUST-01438,Female,1,No,Yes,59,Yes,Fiber optic,Yes,No,One year,No,Mailed check,76.08,4485.31,0
CUST-01439,Female,1,No,Yes,2,Yes,Fiber optic,Yes,No,One year,No,Mailed check,89.44,181.14,0
CUST-01440,Male,1,No,Yes,19,Yes,DSL,No internet service,Yes,Two year,Yes,Mailed check,109.66,2079.97,0
CUST-01441,Female,0,Yes,No,45,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,88.55,4034.12,1
CUST-01442,Male,0,Yes,Yes,14,Yes,No,No,Yes,Month-to-month,No,Electronic check,85.18,1161.57,1
CUST-01443,Female,1,Yes,Yes,24,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),57.43,1399.29,1
CUST-01444,Male,0,Yes,No,70,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,18.13,1211.87,0
